MP_CODE,MP_NAME,Population
966168,Tshisahulu,7342
966169,Shayandima,10259
966170,Itsani,11473
966171,Lwamondo,20218
966172,Tshidzate,781
966173,Phugwane,1100
966174,Makumeke,1429
966175,Mavambe,4133
966176,Doveni,318
966177,Mapate,3608
966178,Tshikovha,2074
966179,Tswinga,3948
966180,Dididi,2312
966181,Madonsi,3220
966182,Ka-Mchipise,3203
966183,Shingwidzi,11
966184,Malamulele,13070
966185,Ka-Xitlhelani,4629
966186,Manele,1658
966187,Gijamhandzeni,1153
966188,Khakhanwa,1355
966189,Gidjana,2198
966190,Peninghotsa,803
966191,Govu,1486
966192,Dzindi,2787
966193,Manamane,2897
966194,Ka-Dinga,2122
966195,Makovha,2083
966196,Jimmy Jones,3371
966197,Ka-Matsakali,1505
966198,Tambaulate,269
966199,Ka-Mahonisi,3748
966200,Ka-Mapapila,1730
966201,Phaphazela,4965
966202,Mashawana,551
966203,Ka-Bazela SP,1252
966204,Malamhala,1211
966205,Dzwerani,5964
966206,Mvelaphanda,1563
966207,Mukhomi,3810
966208,Ka-Mabayeni,1361
966209,Ka-Mphambo,3714
966210,Lulamani,61
966211,Ka-Xigamani,2055
966212,Ka-Jilongo,3117
966213,Gumbani,2229
966214,Hasane,2710
966215,Mtititi,3341
966216,Ka-Mulamula,3068
966217,Mabokoro,545
966218,Salani,2329
966219,Ka-Hasane,1927
966220,Bulwini,2474
966221,Mapimele,467
966222,Ka-Mdabula,808
966223,Machele,1192
966224,ka-Maveke,1207
966225,Altein,1759
966226,Ka-Muswane,2165
966227,Ka-Xihosana,2546
967001,Mapungubwe Nature Reserve,332
967002,Musina ,19600
967003,Beit Bridge,1001
967004,Musina,42678
967005,Malale,1963
967006,Madimbo,2739
967007,Mopane,46
968001,Smokey,233
968002,Makhado ,20273
968003,Gaarside,267
968004,Dolidoli,314
968005,Khomela,1018
968006,Kharivhe,276
968007,Starlight,611
968008,Maranikhwe,389
968009,Makushu,1508
968010,Afton,193
968011,Natalie,99
968012,Sane,447
968013,Musekwa,721
968014,Tshitadi,455
968015,Divhani,220
968016,Tshitwi,82
968017,Posaito,135
968018,Mudimeli,2886
968019,Maangani,692
968020,Maholoni,276
968021,Mabvuka Jazz,2877
968022,Manyii,1594
968046,Tshirolwe,2697
968047,Mapakophele,824
968048,Mawoni,1379
968049,Ha-Mapila,862
968050,Maname,1903
968051,Ha-Mphaila,806
968052,Tshikuwi,5909
968053,Luvhalani,836
968054,Tshirenzheni,173
968055,Mavhunga,2270
968056,Makungwi,804
968057,Tshituni A,841
968058,Madangani,1329
968059,Tshiswenda,385
968060,Mungomani,2545
968061,Mauluma,3413
968062,Phadzima,4966
968063,Khunda,231
968064,Vhulaudzi,2684
968065,Tshedza,1799
968066,Murunwa,2697
968067,Sinthumule,52646
968068,Masia,2943
968069,Ha-Mashau,15210
968070,DeHoop,389
968071,Matshavhawe,1735
968072,Tshiendeulu,1667
968073,Tshamavhudzi,422
968074,Thondoni,1777
968075,Honingfontein,1056
968076,Vuvha A,2970
968077,Tsianda,7578
968078,Tshakhuma,17371
968079,Makhado,25360
968080,Kutama,23011
968081,Hakutama,1871
968082,Mugivhi,9639
968083,15 South African Military base/15 SAI,54
968084,HaNesengani,13951
968085,Vyeboom,5026
968086,Nngwekhulu,532
968087,Buisdorp,629
968088,Levubu,207
968089,Valdezia,7516
968090,Tshilaphala,103
968091,Tshimbupfe,14653
968092,Vuwani,2791
968093,Mpheni,13188
968094,Elim,16538
968095,Njhakanjhaka,2890
968096,Shirley,1480
968097,Kurhuleni,2166
968098,Tshivhade,242
968099,Hanani,1137
968100,HaMashau,1598
968101,Bungeni,9162
968102,Chavani,7523
968103,Nkhensani,13113
968104,KaBungeni,10297
968105,Hlanganani,7816
968106,HaMatsila,767
968107,HaDavhana,6686
968108,Khomanani,9977
968109,KaMajosi,3679
968110,Vleifontein,4982
968111,Maila,6816
968112,HaMashamba,6349
968113,Nwamatatani,2085
968114,Tshivhuyuni,2676
968115,Mukondeni,2610
968116,Masethe,516
968117,Tshikumbu,84
968118,Nooitgedacht,364
968119,Ramaru,155
968120,Ha-Nthabalala,1672
968121,Mpofu,313
968122,Masakona,7288
968123,Ribungwani,2753
968124,Manyima,541
968125,Magobo,643
968126,Maduwa,478
968127,Thovhalas-Kraal,399
968128,Salaunavhe,211
968129,Mufunzi,310
968130,Tiyani,9715
968131,Nkanyani,748
968132,Mathatji,1089
968133,Madazhi,724
968134,Pfananani,2403
968135,Muwaweni,1350
968136,Ha-Mamphagi,945
968137,Olifantshoek,5976
968138,Goedverwacht,242
968139,Tshitale,1111
968140,Ha-Muila A,2285
968141,Thembisa,562
968142,Thothololo,609
968143,Muumoni,511
968144,Ha-Muila B,673
969001,Alldays,2987
969002,Blouberg Munic ,7058
969003,GaRamaswikana,1297
969004,Sias,639
969005,Modimvuhusi,1343
969006,GaMoisimane Arie,620
969007,Raditshaba,307
969008,Ga-Dankie,446
969009,Ga-Kibi,2436
969010,GaRamotsho,304
969011,GaMamadi,5349
969012,GaRakwele,455
969013,Wegdraai,1443
969014,Tlhonasedimong,550
969015,Goudmyn,1249
969016,Slaaphoek,1502
969017,Berseba,234
969018,Eldorado,2246
969019,Tlhona,1094
969020,Essoubinca,1431
969021,Gideon,680
969022,Ga-Mabelebele,2406
969023,Bahamanoa,9
969024,Kromhoek,4255
969025,Makgari,564
969026,Sekwati,582
969027,Pax Intrantibus,1733
969028,GaMaphoto,90
969029,Ga-Moyaga,87
969030,Lovely,97
969031,Archibalt,506
969032,Edwinsdale,716
969033,Burgerrecht,1641
969034,Thebere,357
969035,Ga-Motlana,669
969036,Mokoena Maswikeng,220
969037,Glenfernes,531
969038,Tolwe,271
969039,Letshwatla,1954
969040,Bahananoa,1473
969041,Buffelshoek,4910
969042,Inveraan,1613
969043,Danzight,2548
969044,GaTshabalala,298
969045,Setloking,367
969046,Borwalathoto,1334
969047,Indermark,8434
969048,Sesuane,661
969049,My Darling,2092
969050,GaMamoleka,889
969051,Bergendal,1008
969052,Matekereng,930
969053,GaRamutla,1235
969054,Tiekieline,2345
969055,Blouberg,2976
969056,GaMamokhwibidu,713
969057,Bull-Bull,667
969058,Lekgokgonoku,1141
969059,Avon,8917
969060,Sekhung,1240
969061,Ga-Tshabalala,963
969062,GaMalokela,1429
969063,Boshia,714
969064,Pickum,177
969065,Mmankgodi,1279
969066,Papegaai,1114
969067,Ga-Machaba,3992
969068,Seboriane,1317
969069,Ga-Kobe,2209
969070,Tsolametse,646
969071,Mophamamona,1300
969072,Brodie Hill A,547
969073,Sekiding,869
969074,Bodi,5842
969075,Tswatsane,492
969076,GaSebotlane,940
969077,Ga-Madibeng,785
969078,Brodie Hill B,793
969079,Ditatsu,792
969080,Ga-Motshemi,1011
969081,GaMmatemana,840
969082,Mamelodi,523
969083,Ga-Rammutla A,740
969084,Ga-Hlako B,1215
969085,Callashield,286
969086,Driekopies,874
969087,Ga-Rammutla B,386
969088,GaTefu,428
969089,Selowe,53
969090,Ga-Hlako A,286
969091,De Villiersdale,1103
969092,GaMakgwata,250
969093,Mokumuru,380
969094,Mashaleng,190
969095,GaMoreise,4796
969096,Senwabarwana,5529
969097,Bochum,6777
969098,Gamalebogo,403
969099,GaMonyebodi,447
969100,Ga-Rampuru,548
969101,Thabananhlana,78
969102,Amosotho,48
969103,GaMasealele,669
969104,Bobirwa,927
969105,Ga-Mabotha,2246
969106,Makgabeng,538
969107,GaMabeba,395
969108,GaMojela,782
969109,Nontz,1138
969110,GaNgwepe,823
969111,Motsemoswa,438
969112,Setlaole,74
969113,Bayswater,1059
969114,Kgokonyane,563
969115,GaMasekwa,195
969116,Botlokwa,211
969117,Kgatu,207
969118,Uitkyk B,58
969119,GaRawesi,607
969120,Vienen,186
969121,GaRaweshe,630
969122,Lekiting,232
969123,Rora,115
969124,Aurora,366
969125,Mosehleng,632
970001,Ga-Dikgale,430
970002,Aganang ,1678
970003,Ga-Keetse,329
970004,Mohlajeng,1070
970005,Ga-Mankodi,475
970006,Ga-Motlagomo,512
970007,Kameelkop,1174
970008,Sekuruwe,227
970009,Kanana,1473
970010,Ga-Kolopo,1166
970011,Ga-Matlhodi,1524
970012,Ga-Masehlong,1083
970013,Ga-Lamola,533
970014,Ga-Phagodi,1426
970015,Morowe,3220
970016,Ga-Maribana,1594
970017,Modderput,166
970018,Ngwanallela,1387
970019,Leokanong,1436
970020,Ga-Sebotse,1702
970021,Ga-Mabitsela,1421
970022,Mamehlabe,1785
970023,Ga-Ramotlokana,1192
970024,Moletji,5740
970025,Ga-Mokobodi,1103
970026,Ga-Lepadima,1231
970027,Rapitsi,1916
970028,Ga-Rankuwa,1663
970029,Ga-Mmabatho,2230
970030,Ga-Piet,1470
970031,Moneywaneng,1319
970032,Juno,1301
970033,Schoongelegen,1633
970034,Ga-Nonyane,1434
970035,Ga-Ramoshwane,3469
970036,Ga-Rametlwana,2348
970037,Ga-Mmathongwana,1371
970038,Ga-Modikana,1520
970039,Tibane,1818
970040,Goedgevonden,1013
970041,Chloe,520
970042,Hwibi,1539
970043,Matlala,2031
970044,Ga-Rampuru,1765
970045,Ga-Ngwetsana,2003
970046,Ga-Ramokadi-Kadi,2136
970047,Boratapelo,1039
970048,Damplaats,705
970049,Taung,1018
970050,Ga-Mahoai,2058
970051,Ntlolane,1098
970052,Ramalapa,881
970053,Ga-Kgoroshi,698
970054,Ga-Sechaba,1386
970055,Helena,219
970056,Ga-Ramakara,653
970057,Makgobane,2349
970058,Setumong,2551
970059,Bakone,2518
970060,Waschbank,1189
970061,Kalkspruit A,6012
970062,Dibeng,1975
970063,Lepotlako,924
970064,Cornelia,949
970065,Madietane,673
970066,Ga-Dietane,318
970067,Phofu,1860
970068,Nokayamatlala,949
970069,Phetole,1685
970070,Ga-Madietane,895
970071,Naledi,1025
970072,Sefahlane,1001
970073,Venus,1179
970074,Maraba,1626
970075,Jupiter,2275
970076,Monotwane,1109
970077,Diana,868
970078,Ga-Madiba,662
970079,Mohlonong,1876
970080,Mars,1
970081,Ga-Mangou,973
970082,Ga-Manyapje,1338
970083,Glen-Roy,574
970084,Takalane,924
970085,Matlaleng,331
970086,Ga-Mashashane,5395
970087,Segwahleng,808
970088,Utsane,1512
973021,Ga-Kgara,406
973022,Ga-Sako,520
973023,Ga-Phasha,1897
973024,Sekakene,3745
973025,Mangate,1508
973026,Botlokwa (Mphakane),20439
973027,Sefene,3949
973028,Ramatjowe,2403
973029,Matseke,6151
973030,Ramokgopa,14859
973031,Nthabiseng,2680
973032,Morbeng,2371
973033,Makgalong,373
973034,Ga-Makgato,3160
973035,Eisleben,4840
974001,Mmadigorong,4728
974002,Polokwane ,10957
974003,Ga-Hlahla,4873
974004,Ga-Makibelo,3017
974005,Ga-Setati,1773
974006,Masobohleng,1525
974007,Ga-Matabanyane,2591
974008,Ditenteng,1207
974009,Ga-Mabitsela,1905
974010,Kgoroshi,3723
974011,GaManamela,1355
974012,GaSemenya,3579
974013,Marobala,4201
974014,Mahwibitswane,888
974015,GaRamongwana,9376
974016,Titibe,3380
974017,Mokgabane,5180
974018,Kgwareng,413
974019,Mantheding B,110
974020,Ga-Mabotha,4047
974021,Vierhoek,443
974022,Makgoba,325
974023,Ga-Komape,2739
974024,Koloti,9953
974025,Mabokelele,6012
974026,Ramakgaphola,1525
974027,GaMokgopo,2727
974028,Sebayeng,13826
974029,Mantheding A,2178
974030,Masenya,348
974031,Mmotong,825
974032,Mehlakong,1651
974033,Lenyenye,755
974034,Moshate,2027
974035,Makgwareng,667
974036,Mokgurutlane,297
974037,GaPotse,1404
974038,Monyamane,338
974039,Kgohlwane,5888
974040,Makgofe,9085
974041,Perskebult,17006
974042,Bloodriver,10724
974043,Seshego,83863
974044,Polokwane,130028
974045,Doornbult,1713
974046,Palmietfontein,1904
974047,Tweefontein,2300
974048,GaMamadila,1295
974049,Madiga B,567
974050,Madiga A,2604
974051,Kotishing,978
974052,GaMakweya,1222
974053,Tshebeng,4021
974054,Makotopong,8163
974055,Vaalkop,1070
974056,Motlhatsweng,1670
974057,GaMailula,77
974058,Ga-Tjale,467
974059,Ntsima,95
974060,Sengatane,2615
974061,Masealama,271
974062,Kgwara,1249
974063,GaMakgobathe,137
974064,GaMamphaka,1125
974065,Thune,1639
974066,Ga-kgole,1101
974067,Kgokong,492
974068,Gamalahlela,344
974069,GaMoropo,409
974070,Masekwameng,1033
974071,GaMakgoba,1849
974072,Tshware,689
974073,Setotolwane,2271
974074,Sencherere,93
974075,Doornspruit,979
974076,GaMapangula,1335
974077,Syferkuil,470
974078,Molapi,2506
974079,Ga-Mothiba,11511
974080,Thakgalang,8657
974081,Makeketela,3080
974082,Mamotintane,1885
974083,Ga-Motholo,6031
974084,Mankweng,33738
974085,GaThoka,11258
974086,Makanye,9536
974087,Badimong,10983
974088,Monywaneng,1837
974089,Komaneng,1662
974090,GaMahlahle,364
974091,Thabakgone,970
974092,Tholongwe,5343
974093,Megoring,9746
974094,Mothakeng,215
974095,Segwasi,3418
974096,Boskopies,199
974097,Geluk,-
974098,Myngenoegen,1908
974099,GaMagowa,5160
974100,Ramogale,2295
974101,Makgwaneng,721
974102,Makhwareng,1068
974103,Phomolong,1478
974104,Madiga,673
974105,Leeukuil,1482
974106,Rietfontein,1140
974107,Elmadal,825
974108,Kuschke,474
974109,Makgeng,448
974110,GaMokwane,2887
974111,Mountain View,2030
974112,GaMboi,2469
974113,GaMakanye,138
974114,Noko,368
974115,Mankgaile,1748
974116,Sobiago,395
974117,Laaste  Hoop,6670
974140,Chuenespoort,1271
974141,Ga-Chuene,5488
974142,Bergnek,1418
974143,Sebonapudi,889
976001,Fertilis,198
976002,Lepele-Nkumpi ,2452
976003,Ga-Mampa,868
976004,Ga-Moila,131
976005,Ditholong,122
976006,Mahlatsani,531
976007,Mataung,1840
976008,Gemini,726
976009,Ga-Mafefe,3028
976010,Ramonwana,529
976011,Moleke,3130
976012,Mphaaneng,1142
976013,Phaganeng,106
976014,Mmashadi,1125
976015,Madikeleng,1166
976016,GaMakgoba A,2048
976017,Maseleseleng,543
976018,Mooiplaas,902
976019,Molapo Matebele,908
976020,Dublin,170
976021,Malemang,561
976022,Masusele,185
976023,Geneva,290
976024,Hwelesaneng,2135
976025,Serobaneng,1696
976026,Mogodi,4992
976027,Bodutulo,684
976028,Schuinsrand,1761
976029,Matome,2338
976030,GaRakgoatha,6179
976031,Makoeng,3424
976032,Bolopa,560
976033,GaMakgoba B,349
976034,GaMakgotho,787
976035,Osterd,295
976036,Naauwpoort Ext1,109
976037,Mphahlele,12661
976038,Maejane,3466
976039,Mashite,5314
976040,Mobosobohlogo,333
976041,Mamaolo,6546
976042,Lebowakgomo,35087
976043,Makotse,2990
976044,Mathibela,5795
976045,Lehlokwaneng,478
976046,Motantanyane,752
976047,Mogoto,16511
976048,Matshelane,1821
976049,Makurung,4911
976050,Dithabaneng,2943
976051,Maralaleng,1939
976052,Lesetsi,447
976053,Phosiri,1008
976054,Hwelereng,1533
976055,Makhushaneng,3356
976056,Moletlane,8650
976057,Sekimming,453
976058,Mosetamong,515
976059,Lekurung,3047
976060,Turfpan,142
976061,Thamangane,890
976062,Morotse,1201
976063,Malekapane,509
976064,Manaileng,2189
976065,Madisha-Ditoro,4036
976066,Ga-Madisaleolo,2282
976067,Nkotokwane,689
976068,GaMmamogwasa,2550
976069,Tjiane,1351
976070,Motserereng,748
976071,Sekgophokgophong,3323
976072,Bolahlakgomo,2066
976073,Lenting,2590
976074,Tooseng,2329
976075,Magatle,6758
976076,Marulaneng,2229
976077,Mamatonya,436
976078,Mokgophong,3706
976079,Droogte,2924
976080,GaMolapo,4640
976081,Byldrift,1785
976082,Mogologolo,2811
976083,Malatane,1690
976084,Khureng,4497
976085,Seruleng,1317
976086,Kgwaripe,95
976087,Klipheuvel,1996
977001,Thabazimbi ,13738
977002,Thabazimbi A,28847
977003,Amandelbult,113
977004,Northam A,4259
977005,Northam B,27611
977006,Dwaalboom,568
977007,Middeldrift,2391
977008,Rooiberg,2485
977009,Leeupoort,1014
977010,Thabazimbi,3517
977011,Sitrusvlakte,691
978001,Sefetlhogo,2697
978002,Lephalale ,17745
978003,Morwe,1365
978004,Lebu,461
978005,Botshabelo,1114
978006,Moong,823
978007,Bossche Diesch,2203
978008,GaSeleka,5867
978009,Magadimela,102
978010,Kauletsi,2234
978011,Honey,394
978012,Khopanong,758
978013,Botsalanong,1216
978014,Tshelamake,327
978015,Kgobagadimo,1283
978016,Tlapaliburethi,519
978017,Senoela,561
978018,Letlora,1400
978019,Witpoort,856
978020,Lerupurung,-
978021,Ga-Machoko,663
978022,Mongalo,579
978023,Thabo Mbeki,2254
978024,Melinda,822
978025,Reabetswe,799
978026,Kitty,614
978027,Hlagalakwena,514
978028,Mmaletswai,1773
978029,Motsweding,557
978030,Dimpompong,469
978031,Ditloung,415
978032,Mapela,5752
978033,Ga-Seleka,1105
978034,Bangalong,846
978035,Ga-Monyeki,4087
978036,Shongoane,8727
978037,Marapong,26227
978038,Lephalale,17639
979001,Mookgopong,24853
979002,Mookgopong Munic ,9604
979003,Roedtan,98
979004,Thusang,1085
980001,Leseding,12499
980002,Vaalwater,3964
980003,Modimolle Munic ,8509
980004,Alma,1553
980005,Phagameng,29803
980006,Modimolle,12185
981001,Vingerkraal,827
981002,Bela-Bela ,13616
981003,Bela-Bela,45001
981004,Lebogang,-
981005,Settlers,819
981006,Welgegund Village,1448
981007,Rapotokwane,2787
981008,Rust De Winter,105
981009,Pienaarsrivier,1897
982001,Breda,760
982002,Mogalakwena ,5989
982003,Polen,737
982004,Khala,236
982005,Doren,371
982006,Monte Christo,534
982007,Mahlwareng,372
982008,Galakwena,598
982009,Babirwa,4179
982010,Lekgweng,733
982011,Tipeng,1327
982012,Bakone,2922
982013,Ga-Hlako,1733
982014,Mmakala,316
982015,Matsitsileng,805
982016,Thaba Letshoba,1586
982017,Setuphiline,1070
982018,Sodoma,1052
982019,Uitzicht,2278
982020,GaMathapo,1272
982021,GaRamela,1938
982022,GaTshokwe,977
982023,Makobe,1111
982024,Ntsintsing,1463
982025,Ga-Mushi,1379
982026,Waterval,961
982027,GaNkidikitlane,1340
982028,Mongatane,827
982029,Tlhohoyanku,1531
982030,GaMashiane,904
982031,Phahladira,3097
982032,Lekhureng,2074
982033,GaMonare,1323
982034,Galalia,695
982035,Vianen,1752
982036,GaTshipana,933
982037,GaRapadi,998
982038,Dipere,1105
982039,Segole,1912
982040,Senita,792
982041,Moyaneng,1619
982042,GaMathekga,688
982043,Mosira,1004
982044,Ga-Dukakgomo,606
982045,Ga-Lebelo,567
982046,Mosuka,344
982047,Mphelelo,533
982048,Uitspanning,885
982049,Diretsaneng,716
982050,Buffelshoek,440
982051,Magagamatala,1221
982052,Kgopeng,488
982053,Diphitshi,697
982054,GaMalope,981
982055,Wydhoek,1103
982056,Magabaneng,588
982057,Matebeleng,389
982058,GaMonene,967
982059,GaMalapile,592
982060,GaMokwena,400
982061,GaMolekwa,1117
982062,Kromkloof,1141
982063,Taolome,649
982064,Goede Hoop,337
982065,GaRalenkwane,356
982066,GaMasipa,391
982067,Bokwidi,1354
982068,Mookamedi,811
982069,Malokong,2735
982070,Marulaneng,3577
982071,Kabeane,410
982072,Bakenberg,7097
982073,Mellinium Park,1148
982074,Ga-Mabusela,1246
982075,Hermansdaal,1051
982076,Mabula,1668
982077,Nkgori,495
982078,Dikgokgopheng,578
982079,Basterpad,674
982080,Rantlakana,1938
982081,Makekeng,1620
982082,Kaditshwene,1285
982083,Ditlotswana,665
982084,Ga-Maloka,2149
982085,Sepharane,804
982086,Lyden,2513
982087,Sekuruwe,2280
982088,GaModipana,1151
982089,KwaKwalata,1761
982090,GaMosege,555
982091,Schuilpadkraal,1112
982092,GaSekhaolelo,2028
982093,GaRamurulane,1185
982094,Ga-Mabuela,2081
982095,Mmahlogo,938
982096,Mohlotlo,286
982097,Potgietersrust,-
982098,GaTshaba,830
982099,Mapela,3549
982100,Rooibokfontein,2339
982101,Lesodi Mmotlana,2264
982102,Scheming,1563
982103,Leruleng,427
982104,Mmamatlakala,1625
982105,GaMolekana,4651
982106,GaMasenya,907
982107,GaMapela,11254
982108,Machikiri,1459
982109,Mountain View,191
982110,GaMokaba,2146
982111,GaPila,3353
982112,GaMagongwa,2107
982113,Tshamahansi,14274
982114,Mmalepetleke,2897
982115,Ga-Letwaba,3855
982116,Ga-Kgubudi,5029
982117,Tsebeshi,7334
982118,Lekalakala,17250
982119,Madiba,8523
982120,Mahwelereng,41072
982121,Phola Park,4293
982122,Sekgakgapeng,11979
982123,Mokopane,30151
982124,Makapan Valley,358
983001,Dichoeung,1467
983002,Marble Hall ,16311
983003,Tsantsabela,4459
983004,Mbuzini,1210
983005,Elandskraal,6361
983006,Hinlopen,942
983007,Morarela,1101
983008,Mogalatsana,850
983009,Phetwane,914
983010,Mafisheng,919
983011,Arabie,211
983012,Mareleng,134
983013,Moomane,1065
983014,Mohlotsi,728
983015,Motselope,539
983016,Frischgewaagd,118
983017,Klipspruit,149
983018,Gereagopola,270
983019,GaMasha,709
983020,Ditholong,1655
983021,Letebejane,1503
983022,Matlala,249
983023,Tsimanyane,1621
983024,Mooihoek,1497
983025,Manotolwaneng,424
983026,Mathukuthela,891
983027,GaMmela,46
983028,Makhutso,277
983029,Goru,265
983030,GaMakharankana,1922
983031,Mmakgatle,412
983032,Mohlalaotoane,4106
983033,Selebaneng,269
983034,Doornspruit,649
983035,Malebitsa,4041
983036,Matilo,408
983037,Driefontein,2405
983038,Seriteng,1202
983039,Mamphokgo,5489
983040,Mmotwaneng,1265
983041,Mabitsi B,488
983042,Uitvlugt,5022
983043,Rathoke,5361
983044,Mabitsi A,1583
983045,Vaalbank,1021
983046,Keerom,9
983047,Metsanangwana,2817
983048,Doornlaagte,1586
983049,Masanteng,73
983050,Paardenzoek,69
983051,Spitspunt,2791
983052,Moeding,830
983053,Moganyaka,3007
983054,Manapsane,5543
983055,Leeufontein,8238
983056,Phuleng,294
983057,GaMakgatle,361
983058,Ngwalemong,1952
983059,Marble Hall,2687
983060,GaMakena,432
983061,Matlerekeng,4847
983062,Tshikanosi,1772
983063,Matlala Ramoshebo,3813
984001,Galgoloko,96
984002,Elias Motsoaledi ,15714
984003,Legolaneng,1760
984004,Dikgalaopeng,1541
984005,Makgophong,571
984006,Mmotwaneng,63
984007,Motsephiri,1833
984008,Posa,1081
984009,Luckau,6850
984010,Frischgewaagd,5941
984011,GaPamadi,2488
984012,Sephaku,6655
984013,Makgukubjane,1845
984014,Jerusalem,3115
984015,Monsterlus,7631
984016,Morwaneng,1095
984017,Makaepea,639
984018,Ramogwerane,2045
984019,Talane,2567
984020,Hlogotlou,2177
984021,Dindela,2134
984022,Khubetswane,141
984023,Thabaleboto,1062
984024,Sterkfontein,1277
984025,Maratheng,1944
984026,Tafelkop,35691
984027,Vlakfontein,931
984028,Manyanga,1095
984029,Nkosini,594
984030,Nkadimeng,2136
984031,Mathula,688
984032,Mphurome,235
984033,Motetema,8422
984034,Keerom,2657
984035,Sehlakwane,10507
984036,Sovolo,1838
984037,Klipbank,1618
984038,Kgobokwane,9030
984039,Kgapamadi,267
984040,Waalkraal,2509
984041,Lehwelere,2690
984042,GaMatlala,822
984043,Masoyeng,521
984044,Naganeng,1239
984045,Groblersdal,4329
984046,Bankfontein,81
984047,Saaiplaas,2332
984048,Stompo,1767
984049,Roossenekal,2625
984050,Mogomane,382
984051,Mpheleng,7123
984052,Magakadimeng,2703
984053,Lusaka,790
984054,Five Morgan,687
984055,Theareng,865
984056,Moteti,14805
984057,Witfontein,2832
984058,Maleoskop,115
984059,Ditshego,1200
984060,Ten Morgan,970
984061,Kikvorschfontein,5518
984062,Phukukane,4154
984063,Dennilton,2408
984064,Phooko,329
984065,Elandsdoring,12941
984066,Phookwane,574
984067,Uitspanning B,1112
984068,Uitspanning A,1083
984069,Elandsdoorn,14
984070,Dithabaneng,89
984071,Malaeneng,2039
984072,Ntwane,8961
984073,Thabakhubedu,5924
984074,Marapong,2642
984075,Laersdrift,2218
